"sex","class","age","status"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Male","Crew","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","1st","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","2nd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","3rd","Adult","Survived"
"Female","Crew","Adult","Survived"
"Female","Crew","Adult","Survived"
"Female","Crew","Adult","Survived"
"Female","Crew","Adult","Survived"
"Female","Crew","Adult","Survived"
"Female","Crew","Adult","Survived"
"Female","Crew","Adult","Survived"
"Female","Crew","Adult","Survived"
"Female","Crew","Adult","Survived"
"Female","Crew","Adult","Survived"
"Female","Crew","Adult","Survived"
"Female","Crew","Adult","Survived"
"Female","Crew","Adult","Survived"
"Female","Crew","Adult","Survived"
"Female","Crew","Adult","Survived"
"Female","Crew","Adult","Survived"
"Female","Crew","Adult","Survived"
"Female","Crew","Adult","Survived"
"Female","Crew","Adult","Survived"
"Female","Crew","Adult","Survived"
